region,nuts_id,level,year,month,path,green_pct,brown_pct,index,country
FRI_Nouvelle-Aquitaine,FRI,1,2024,6,output/FRI_Nouvelle-Aquitaine/2024/FRI_Nouvelle-Aquitaine_2024-06-01.png,74.93240870786516,8.143872893258427,66.78853581460673,FR
FRI_Nouvelle-Aquitaine,FRI,1,2024,4,output/FRI_Nouvelle-Aquitaine/2024/FRI_Nouvelle-Aquitaine_2024-04-01.png,73.85272052367581,8.32195978545287,65.53076073822294,FR
FRI_Nouvelle-Aquitaine,FRI,1,2024,8,output/FRI_Nouvelle-Aquitaine/2024/FRI_Nouvelle-Aquitaine_2024-08-01.png,40.91553090883805,23.89133231346916,17.02419859536889,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,9,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-09-01.png,32.24349836589945,30.993585286141435,1.249913079758013,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,5,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-05-01.png,81.12357400392298,6.485536713826562,74.63803729009642,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,7,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-07-01.png,54.685210070146596,20.429490273845712,34.25571979630088,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,11,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-11-01.png,30.98964178434472,12.313812386878638,18.67582939746608,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,3,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-03-01.png,44.97680580231543,27.07451828287617,17.902287519439263,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,1,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-01-01.png,39.87099757253497,7.614379840480869,32.256617732054096,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,8,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-08-01.png,48.280923442271714,23.868152282973977,24.412771159297737,FR
